1833581416,House's Chimney,Babybrew6,false,803,enwiki,2024-10-27 15:09:45,false,added info on location and difficulty
1833581602,West Lafayette Junior-Senior High School,CosmLearner,false,-4,enwiki,2024-10-27 15:10:16,false,Restoring revision 1250287981 by SadaharuWhoa:  ([[w:en:WP:UV|UV 0.1.6]])
1833581617,Chile national football team,Chrisrd526,false,-771,enwiki,2024-10-27 15:10:05,false,/* 2023 */
1833581703,Template:AVIC aircraft,GalacticOrbits,false,23,enwiki,2024-10-27 15:10:38,false,""
1833581808,Health insurance in India,1ctinus,false,27,enwiki,2024-10-27 15:10:57,true,per [[WP:SDNONE]]
358013519,Jan van Stuijvenberg,Aka,false,15,dewiki,2024-10-27 15:11:46,true,/* Weblinks */ Commons hinzugefügt
1833582219,Leandro Mercado,Miwna,false,2,enwiki,2024-10-27 15:12:03,true,""
1833581417,Palestinian Ministry of Labour,AusLondonder,false,5,enwiki,2024-10-27 15:09:45,false,/* References */Fix category
1833581509,Sutton United F.C.,WaiteB,false,379,enwiki,2024-10-27 15:10:02,false,Squad update
1833581603,A Mother's Duty,Jane & the Angels,false,21,enwiki,2024-10-27 15:10:17,false,""
1833581618,Legal education in India,1ctinus,false,27,enwiki,2024-10-27 15:10:19,true,per [[WP:SDNONE]]
1833581707,Ian Rush,EliasAntonakos,false,0,enwiki,2024-10-27 15:10:34,false,/* Liverpool: 1980–1987 */ Citation
1833581807,Semiconductor industry in China,Imcdc,false,15,enwiki,2024-10-27 15:10:56,false,/* Other companies */ KINGSEMI
1833581907,Reliability of Wikipedia,2001:4450:4F8A:1900:B853:7971:6DDA:D394,false,44,enwiki,2024-10-27 15:11:08,false,""
1833581918,BCRC,Bkonrad,false,-99,enwiki,2024-10-27 15:11:19,false,cleanup
1833582107,Song Qitao,Aydoh8,false,12,enwiki,2024-10-27 15:11:45,false,"Changing [[Wikipedia:Short description|short description]] from \"Chinese judoka\" to \"Chinese judoka (born 1978)\""
1833582218,Derwent Sailing Squadron,CineBrick315,false,2,enwiki,2024-10-27 15:12:04,true,""
358013412,Uwe Wieczorek,Elmar Nolte,false,0,dewiki,2024-10-27 15:09:47,false,/* Schriften */
