1849088387,FC Schaffhausen,ManiacOfSport,false,0,enwiki,2024-12-07 11:42:23,true,/* Current squad */ https://www.ffk-kosova.com/orges-bunjaku-zyrtarizon-perfaqesimin-me-kosoven/,1111445608
1849088464,Casa Editrice Leo S. Olschki,The Eternal Wayfarer,false,371,enwiki,2024-12-07 11:42:32,false,"",-2076865601
1849088486,Draft:Southbridge Investments,Marvs100,false,175,enwiki,2024-12-07 11:42:36,false,"",-2112287003
359610390,Portal:Australien/Fehlende Artikel,Atamari,false,-74,dewiki,2024-12-07 11:42:38,false,/* Olympische Medaillengewinner aus Australien (Liste) */,-1477900538
1849088589,Template:Melbourne Storm current squad,Storm machine,false,8,enwiki,2024-12-07 11:43:12,false,Correcting odd positions,431113603
1849088606,Shrii Shrii Anandamurti,PARAKANYAA,false,59,enwiki,2024-12-07 11:43:16,false,Modifying [[WP:RCAT|redirect categories]] using [[User:Wugapodes/Capricorn|Capricorn ♑]],-24220440
1849088644,Category talk:Healthcare in Mississippi,Simeon,false,4,enwiki,2024-12-07 11:43:25,false,[[Wikipedia:WikiProject|WikiProject]] tagging,-1504131689
1849088661,2023 Dolphins (NRL) season,Citation bot,true,271,enwiki,2024-12-07 11:43:24,false,Add: date title. Changed bare reference to CS1/2. | [[:en:WP:UCB|Use this bot]]. [[:en:WP:DBUG|Report bugs]]. | Suggested by Spinixster | [[Category:Pages using sports rbr table with an undescribed result]] | #UCB_Category 465/890,1164089011
1849088690,Libocedrus bidwillii,Alexeyevitch,false,102,enwiki,2024-12-07 11:43:38,false,c/e,-350901476
1849088715,Manoj Kumar Tiwari,GhostInTheMachine,false,52,enwiki,2024-12-07 11:43:41,false,added [[Category:Place of birth missing (living people)]] using [[WP:HC|HotCat]],-960112535
359610438,Landau an der Isar,Proofreader,false,59,dewiki,2024-12-07 11:43:46,false,/* Söhne und Töchter der Stadt */ [[Florian Asanger]],-827051827
359610445,SC Potsdam,Hullu poro,false,-16,dewiki,2024-12-07 11:43:58,false,/* Einzelnachweise */,-736140671
1849088824,List of active People's Liberation Army aircraft,Dl ff,false,-26,enwiki,2024-12-07 11:44:01,false,Undid revision [[Special:Diff/1261198313|1261198313]] by [[Special:Contributions/2A02:2F0D:D90C:200:5306:2301:844C:3733|2A02:2F0D:D90C:200:5306:2301:844C:3733]] ([[User talk:2A02:2F0D:D90C:200:5306:2301:844C:3733|talk]]),-1980579806
359610363,Meng Meng und Jiao Qing,Sailorsfriend,false,-11,dewiki,2024-12-07 11:42:14,true,Typo – Form; Syntax-Edit – Vorlage;,-735714381
1849088390,Wikipedia:Requested moves/Current discussions,RMCD bot,true,-951,enwiki,2024-12-07 11:42:18,false,Updating requested pagemoves list,1537532917
1849088411,COVID-19 pandemic in Normandy,JJMC89 bot III,true,-10,enwiki,2024-12-07 11:42:22,true,Merging [[:Category:COVID-19 pandemic in Normandy]] to [[:Category:History of Normandy]] per [[Wikipedia:Categories for discussion/Speedy]],-337385552
359610396,Hague,Silewe,false,71,dewiki,2024-12-07 11:42:46,false,+ * [[Harriot Hague]] (1793–1816) englische Pianistin und Komponistin,-1415019145
359610403,Freuler (Adelsgeschlecht),Gartenzwerg13,false,143,dewiki,2024-12-07 11:42:54,false,Ergänzung,-835189634
1849088546,Category talk:Healthcare in Michigan,Simeon,false,35,enwiki,2024-12-07 11:42:57,false,[[Wikipedia:WikiProject|WikiProject]] tagging,-1504131689
359610422,Benutzer:JEW/Archiv/Angelegte Artikel,JEW,false,30,dewiki,2024-12-07 11:43:16,false,/* Ab 2005 angelegte 8597 Artikel */,-1771172385
1849088645,Manoj Kumar Tiwari,GhostInTheMachine,false,51,enwiki,2024-12-07 11:43:26,false,added [[Category:Year of birth missing (living people)]] using [[WP:HC|HotCat]],-960112535
1849088662,Étienne Youte Kinkoue,125.165.71.157,false,-2,enwiki,2024-12-07 11:43:28,false,"",-1504426739
1849088680,Template:DragRaceProgressTable/DU4,222.153.68.214,false,62,enwiki,2024-12-07 11:43:34,false,"",-607850033
1849088732,User:Jolicnikola/sandbox8,Jolicnikola,false,2984,enwiki,2024-12-07 11:43:42,false,/* UEFA Cup */,-1062014829
1849088747,Hum TV,Swimear,false,17,enwiki,2024-12-07 11:43:44,false,Updating,-185262668
1849088811,Geely PU,Emiya Mulzomdao,false,-485,enwiki,2024-12-07 11:43:59,true,Removed unreliable sources ([[WP:UGC]]),-417729245
359610449,Wikipedia:Löschkandidaten/28. November 2024,Adtonko,false,263,dewiki,2024-12-07 11:44:01,false,/* Rainer Wilke (bleibt) */ Antwort,-2010016839
1849088377,List of hospitals in the United Arab Emirates,94.187.16.30,false,36,enwiki,2024-12-07 11:42:22,false,"",-675236515
1849088488,Oda Nobunaga,106.155.5.52,false,-379,enwiki,2024-12-07 11:42:28,false,/* Changes in public opinion */Removed unnecessarily Confusism opinions. Japan never followed that idealogy another example of Chinese nationalistic capture on Japan pages,-1280482044
1849088502,Sea Ltd,VernardoLau,false,38,enwiki,2024-12-07 11:42:40,true,/* SeaMoney */,-1601273351
1849088564,Abdul Majid Padder,Tuhin,false,36,enwiki,2024-12-07 11:43:04,false,added [[Category:Apni Party politicians]] using [[WP:HC|HotCat]],-1460833737
1849088611,Manoj Kumar Tiwari,GhostInTheMachine,false,27,enwiki,2024-12-07 11:43:16,false,added [[Category:Living people]] using [[WP:HC|HotCat]],-960112535
1849088637,Graham Linehan,Buzgie,false,0,enwiki,2024-12-07 11:43:19,true,/* Anti-transgender activism */,-1571193742
1849088666,Yate Town F.C.,GiantSnowman,false,-1658,enwiki,2024-12-07 11:43:30,false,Undid revision [[Special:Diff/1261590436|1261590436]] by [[Special:Contributions/AntMiles1976|AntMiles1976]] ([[User talk:AntMiles1976|talk]]) - no source has been provided,1423878512
1849088698,Category talk:Healthcare in Missouri,Simeon,false,35,enwiki,2024-12-07 11:43:39,false,[[Wikipedia:WikiProject|WikiProject]] tagging,-1504131689
359610439,Liste der IATA-Codes/G,AK-LeChiffre,false,24,dewiki,2024-12-07 11:43:46,false,/* GB */ zuvor übersehene (sorry) BKL aufgelöst,-1134719727
1849088776,User talk:AntMiles1976,GiantSnowman,false,382,enwiki,2024-12-07 11:43:51,false,/* November 2024 */ Reply,1423878512
1849088812,List of Philippine records in Olympic weightlifting,Carl DR 1995,false,168,enwiki,2024-12-07 11:43:58,false,/* Men */,-1846572104
359610450,Hahn (Familienname),Silewe,false,68,dewiki,2024-12-07 11:44:03,false,/* J */ + * [[Juliane Hahn]] (* 1987) deutsche Theater- und Festivalleiterin,-1415019145
1849088340,Dubai International Airport,Libyan name,false,74,enwiki,2024-12-07 11:42:04,false,/* Airlines and destinations */,-1628305549
359610381,San Giusto (Lucca),Frank Lloyd Wright 2,false,22,dewiki,2024-12-07 11:42:28,false,/* growthexperiments-addlink-summary-summary:2|0|0 */,-883649728
