1833701716,Talk:2024 Israeli invasion of Lebanon,2A02:AA1:1646:1CEC:DD6F:1F79:F45B:48F,false,337,enwiki,2024-10-27 21:44:45
1833701719,The Cornell Daily Sun,Hstoops,false,-84,enwiki,2024-10-27 21:44:50
1833701615,Lollipop (Lil Wayne song),207.161.9.6,false,12,enwiki,2024-10-27 21:44:32
1833701707,2024 Atlanta Falcons season,Wareagle529,false,36,enwiki,2024-10-27 21:44:46
1833701714,Tiësto discography,Goldlinexy,false,30,enwiki,2024-10-27 21:44:43
1833701810,User:DreamRimmer bot/Redirects.json,DreamRimmer bot,true,2381,enwiki,2024-10-27 21:45:11
1833701901,Jon Daly (footballer),Saintandy7,false,0,enwiki,2024-10-27 21:45:16
1833702003,Leptanilla javana,2003 LN6,false,1,enwiki,2024-10-27 21:45:44
1833702005,User talk:81.213.81.72,Win8x,false,2152,enwiki,2024-10-27 21:45:45
1833701800,Template talk:Anabasis media,Tom.Reding,false,22,enwiki,2024-10-27 21:45:08
1833701812,Effects of Typhoon Ike in China,Katharineamy,false,-3,enwiki,2024-10-27 21:45:09
1833701909,List of equipment of the Lithuanian Armed Forces,MitosTM,false,255,enwiki,2024-10-27 21:45:17
1833702006,SwissGear,Asg3swissgear,false,48,enwiki,2024-10-27 21:45:44
358028500,Wikipedia:Persönliche Bekanntschaften/neue Einträge,H7,false,187,dewiki,2024-10-27 21:45:48
1833701801,2024 Maharashtra Legislative Assembly election,2409:4080:8DC6:E034:0:0:178B:7111,false,-12,enwiki,2024-10-27 21:44:54
1833701819,Glen Garioch distillery,Swinub,false,-1,enwiki,2024-10-27 21:45:11
1833701916,Draft:Gaetano Minale,Theroadislong,false,41,enwiki,2024-10-27 21:45:23
1833702008,Ann Casey,Lepricavark,false,36,enwiki,2024-10-27 21:45:44
1833701803,Aadhavan (anchor),DareshMohan,false,-34,enwiki,2024-10-27 21:45:08
1833701917,Marshallese nationality law,Monkbot,true,5,enwiki,2024-10-27 21:45:23
1833701804,Talk:Gun show loophole,Voorts,false,316,enwiki,2024-10-27 21:45:03
1833701918,Big Block SingSong,84.67.147.23,false,1,enwiki,2024-10-27 21:45:24
1833702014,A1 motorway (Serbia),40bus,false,0,enwiki,2024-10-27 21:45:42
1833701919,Kishu mikan,HLHJ,false,118,enwiki,2024-10-27 21:45:25
1833702015,Banī Assela,Monkbot,true,1,enwiki,2024-10-27 21:45:44
358028501,Benutzer:Zyirkon,Zyirkon,false,75,dewiki,2024-10-27 21:45:49
1833702019,Kyo Kusanagi,Tintor2,false,-88,enwiki,2024-10-27 21:45:43
1833701805,Vanadium(II) sulfate,Smokefoot,false,-48,enwiki,2024-10-27 21:45:08
1833702001,Template talk:Caesars Entertainment,Tom.Reding,false,22,enwiki,2024-10-27 21:45:43
1833701806,Tokyo Roller Girls,Monkbot,true,1,enwiki,2024-10-27 21:45:08
1833701902,User talk:Insanityclown1,ClueBot III,true,-382,enwiki,2024-10-27 21:45:23
1833702002,Kilbeggan Distillery,Swinub,false,-1,enwiki,2024-10-27 21:45:43
358028502,Liste historischer Schiffe der Royal Navy,Ambross07,false,0,dewiki,2024-10-27 21:45:57
358028505,Benutzer:Aka/Fehlerlisten/Leerzeichen nach Bindestrich/001,Koyaanisqatsi01,false,-149,dewiki,2024-10-27 21:46:03
358028513,Skate Canada,Better luck next time,false,155,dewiki,2024-10-27 21:46:18
