1833546513,Shin Godzilla (character),GojiraFan1954,false,439,enwiki,2024-10-27 12:41:24
1833546611,Kalafina,151.251.249.125,false,6,enwiki,2024-10-27 12:42:04
1833546717,Shuqan,Brightkingdom,false,17,enwiki,2024-10-27 12:42:43
1833546807,Michael Giacchino discography,178.49.109.171,false,0,enwiki,2024-10-27 12:43:14
1833546503,Pérignat-sur-Allier,Monkbot,true,1,enwiki,2024-10-27 12:41:19
1833546600,Frontignan,Monkbot,true,1,enwiki,2024-10-27 12:42:00
1833546612,Giant current ripples,SchroCat,false,1,enwiki,2024-10-27 12:42:06
358007604,Benutzer:Frsiegel/Ludwig Wirth,Frsiegel,false,24,dewiki,2024-10-27 12:42:33
1833546716,Donald Trump and fascism,Di (they-them),false,1,enwiki,2024-10-27 12:42:40
1833546809,John Christian of Brieg,Monkbot,true,5,enwiki,2024-10-27 12:43:14
1833546505,List of leaders of the opposition in the Andhra Pradesh Legislative Assembly,1WikiCont,false,-20,enwiki,2024-10-27 12:41:20
1833546514,325th Air Control Squadron,Gamapamani,false,-3,enwiki,2024-10-27 12:41:27
358007607,"Bad, Bad Leroy Brown",Schotterebene,false,795,dewiki,2024-10-27 12:42:38
1833546718,Eucalyptus tetraptera,Gderrin,false,4,enwiki,2024-10-27 12:42:44
358007613,Hermann Späth (Pfarrer),Nico308,false,462,dewiki,2024-10-27 12:42:59
1833546808,User:Formula Downforce/sandbox,Formula Downforce,false,-2330,enwiki,2024-10-27 12:43:10
1833546507,Template:COVID-19 pandemic data/New Zealand medical cases chart,110.20.170.94,false,54,enwiki,2024-10-27 12:41:15
1833546515,Port-Sainte-Marie,Monkbot,true,1,enwiki,2024-10-27 12:41:26
1833546603,Genspect,SchroCat,false,10,enwiki,2024-10-27 12:42:02
1833546614,Lemon,ChristieBot,true,17,enwiki,2024-10-27 12:42:02
1833546701,Goules,Monkbot,true,1,enwiki,2024-10-27 12:42:39
1833546719,User:Dev Darshan T. K./World Chess Championship 2080,Dev Darshan T. K.,false,0,enwiki,2024-10-27 12:42:44
1833546817,List of Rainbow band members,Mewhen123,false,-79,enwiki,2024-10-27 12:43:16
1833546516,Raffles' Bust,JarrahTree,false,0,enwiki,2024-10-27 12:41:28
1833546704,User:Famous Hobo/sandbox,Famous Hobo,false,-11,enwiki,2024-10-27 12:42:37
358007610,Neil Murray,Alex Koedinger,false,22,dewiki,2024-10-27 12:42:47
1833546604,Kurds,Khassanu,false,-120,enwiki,2024-10-27 12:41:54
1833546616,Chennai Egmore–Thanjavur main line,2406:7400:75:21E2:56E2:12E5:D42F:7E96,false,-629,enwiki,2024-10-27 12:42:02
1833546710,Sanju Sivram,2409:4088:9C35:4F8F:0:0:54CA:3F02,false,-9,enwiki,2024-10-27 12:42:41
1833546800,Dafydd ap Gruffydd,Sirfurboy,false,6,enwiki,2024-10-27 12:43:11
1833546818,The Wild Robot (novel),Hidden1234P,false,80,enwiki,2024-10-27 12:43:17
1833546509,Wikipedia:Administrators' noticeboard/Edit warring,Cinemaandpolitics,false,-48,enwiki,2024-10-27 12:41:24
1833546518,List of chancellors of Germany,G0dzillaboy02,false,18,enwiki,2024-10-27 12:41:25
1833546605,Talk:News media endorsements in the 2024 United States presidential election,2600:1700:7B80:CD0:AC50:E8F:F8EA:8183,false,384,enwiki,2024-10-27 12:42:04
1833546617,Kenneth Horne,SchroCat,false,-4,enwiki,2024-10-27 12:42:04
1833546712,You were working as a waitress in a cocktail bar,Jay,false,50,enwiki,2024-10-27 12:42:43
1833546801,Panthay Rebellion,Cypp0847,false,49,enwiki,2024-10-27 12:43:07
1833546819,User:Aedis1/Art1063,Aedis1,false,105,enwiki,2024-10-27 12:43:20
1833546510,Villedubert,Monkbot,true,1,enwiki,2024-10-27 12:41:22
1833546519,Friesland Porzellan,Matthiaspaul,false,120,enwiki,2024-10-27 12:41:28
1833546606,"Church of the Assumption of the Blessed Virgin Mary, Budslaw",Monkbot,true,2,enwiki,2024-10-27 12:42:04
358007606,Florian Loriot,Voyager,false,24,dewiki,2024-10-27 12:42:37
1833546713,Gustomoy,Monkbot,true,2,enwiki,2024-10-27 12:42:42
358007608,Benutzer:Matthias v.d. Elbe/Minardi M195,Matthias v.d. Elbe,false,-1,dewiki,2024-10-27 12:42:47
1833546802,Francesca Pace,Sherman1998,false,377,enwiki,2024-10-27 12:43:11
1833546511,Talk:Israel–Hamas war,Selfstudier,false,251,enwiki,2024-10-27 12:41:10
