1839998311,Talk:Murder of pregnant women,Samdlb123,false,119,enwiki,2024-11-12 01:48:28,false,/* Requested move 31 October 2024 */ Reply
1839998410,Rosamar Trujillo Plumey,TJMSmith,false,52,enwiki,2024-11-12 01:48:54,false,Marcelo Trujillo
1839998503,File:Oregon Steel (ultimate team) preliminary logo.png,Danbloch,false,-28,enwiki,2024-11-12 01:49:23,false,remove {{better source requested}}
1839998605,Wikipedia:Articles for deletion/List of deaths as a result of Cyclone Tracy,Bduke,false,151,enwiki,2024-11-12 01:49:53,false,/* List of deaths as a result of Cyclone Tracy */ delete
1839998710,National Collegiate Athletic Association (Philippines),Howard the Duck,false,-3,enwiki,2024-11-12 01:50:21,false,Reverted [[WP:AGF|good faith]] edits by [[Special:Contributions/158.62.36.23|158.62.36.23]] ([[User talk:158.62.36.23|talk]]): NCAA is not just basketball. This refers to [[NCAA general championships]]
1839998802,Talk:Nikolay Apalikov,Cewbot,true,-11,enwiki,2024-11-12 01:50:52,true,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]])
1839998813,First Islamic state,HertzDonuts,false,-1,enwiki,2024-11-12 01:50:56,false,/* Citations */
1839998313,Pittsburgh Pirates,2603:6011:4703:1226:B5CB:9CE6:5F34:5494,false,0,enwiki,2024-11-12 01:48:23,false,/* Career pitching */
1839998411,Lunatic Lateral,71.185.54.28,false,-4,enwiki,2024-11-12 01:48:52,false,/* The play */
1839998505,1992 Los Angeles riots,173.243.71.77,false,-7,enwiki,2024-11-12 01:49:19,false,""
1839998608,Bolton Wanderers F.C.,Yedaman54,false,32,enwiki,2024-11-12 01:49:44,false,""
1839998711,Sierra Space,2600:1700:46E4:5800:E874:CA04:D4AA:15CF,false,20,enwiki,2024-11-12 01:50:25,false,""
1839998815,Talk:Charlemagne Anyamah,Cewbot,true,-11,enwiki,2024-11-12 01:50:58,true,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 5 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]])
1839998413,Samed Baždar,Bakir123,false,-2,enwiki,2024-11-12 01:48:54,false,""
1839998506,Lightsaber,Darth Knight,false,259,enwiki,2024-11-12 01:49:22,false,/* Depiction */
1839998609,List of educational institutions named after presidents of the United States,67.87.195.166,false,55,enwiki,2024-11-12 01:49:54,false,/* Hoover */
1839998701,Talk:Apisit Aonrak,Cewbot,true,-11,enwiki,2024-11-12 01:50:21,true,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]])
1839998713,Fire Country,YoungForever,false,25,enwiki,2024-11-12 01:50:23,false,""
1839998803,Talk:Cultural Marxism conspiracy theory,I am a Leaf,false,379,enwiki,2024-11-12 01:50:50,false,/* Survey */
1839998816,Pete Aguilar,Gilo1969,false,-33,enwiki,2024-11-12 01:50:54,false,fix citation with wikilink embedded in URL title
